debate_media,coverage_media,debate_start_second,coverage_start_second,duration,match_url,transcript
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WMUR_20160927_070000_World_News_Now,2010,3731.7,7.8000000000002,https://archive.org/details/WMUR_20160927_070000_World_News_Now#start/3731.7/end/3739.5,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WMUR_20160927_070000_World_News_Now,2196.8,3741.2,6.7,https://archive.org/details/WMUR_20160927_070000_World_News_Now#start/3741.2/end/3747.9,"YOUR E-MAILS. YOU WANT TO RESPOND TO THAT? >> I DO. YOU KNOW, I MADE A MISTAKE USING A PRIVATE E-MAIL."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WMUR_20160927_070000_World_News_Now,2364.1,4382.2,8.7,https://archive.org/details/WMUR_20160927_070000_World_News_Now#start/4382.2/end/4390.9,"AND WE HAVE A COUNTRY THAT NEEDS NEW ROADS, NEW TUNNELS, NEW BRIDGES, NEW AIRPORTS, NEW SCHOOLS, NEW HOSPITALS. AND WE DON'T HAVE THE MONEY BECAUSE IT'S"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WMUR_20160927_070000_World_News_Now,3035,3727.3,57.5,https://archive.org/details/WMUR_20160927_070000_World_News_Now#start/3727.3/end/3784.8,"INNER CITIES BECAUSE THE PEOPLE THAT ARE MOST AFFECTED BY WHAT'S HAPPENING ARE AFRICAN-AMERICAN AND HISPANIC PEOPLE. AND IT'S VERY UNFAIR TO THEM WHAT OUR POLITICIANS ARE ALLOWING TO HAPPEN. >> SECRETARY CLINTON. >> WELL, I'VE HEARD -- I'VE HEARD DONALD SAY THIS AT HIS RALLIES AND IT'S REALLY UNFORTUNATE THAT HE PAINTS SUCH A DIRE NEGATIVE PICTURE OF BLACK COMMUNITIES IN OUR COUNTRY. THE VIBRANCY OF THE BLACK CHURCH, THE BLACK BUSINESSES THAT EMPLOY SO MANY PEOPLE. THE OPPORTUNITIES THAT SO MANY FAMILIES ARE WORKING TO PROVIDE FOR THEIR KIDS. THERE'S A LOT THAT WE SHOULD BE PROUD OF AND WE SHOULD BE SUPPORTING AND LIFTING UP, BUT WE DO ALWAYS HAVE TO MAKE SURE WE KEEP PEOPLE SAFE. THERE ARE THE RIGHT WAYS OF DOING IT AND THEN THERE ARE WAYS THAT ARE INEFFECTIVE. STOP AND FRISK WAS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WMUR_20160927_070000_World_News_Now,3541,3796.4,11.6,https://archive.org/details/WMUR_20160927_070000_World_News_Now#start/3796.4/end/3808,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE. AND YES, I DID. AND YOU KNOW WHAT ELSE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WMUR_20160927_070000_World_News_Now,5717.1,2662.9,5.1,https://archive.org/details/WMUR_20160927_070000_World_News_Now#start/2662.9/end/2668,"SLOBS, AND DOGS AND SOMEONE WHO HAS SAID"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,681.4,3022.3,4.8,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3022.3/end/3027.1,"THE BIGGEST TAX CUTS FOR THE TOP PERCENTS OF THE PEOPLE IN THIS COUNTRY THAN WE'VE EVER HAD."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,702.9,3820.6,7.6,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3820.6/end/3828.2,"DIFFERENT PERSPECTIVES. I UNDERSTAND THAT. YOU KNOW, DONALD WAS VERY FORTUNATE IN HIS LIFE AND THAT'S ALL TO HIS BENEFIT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,827.7,3142.1,4.5,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3142.1/end/3146.6,"BUT THE POLITICIANS HAVEN'T DONE ANYTHING ABOUT IT. NOW, IN ALL FAIRNESS TO SECRETARY CLINTON,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,1156.3,3154.5,21.8,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3154.5/end/3176.3,"THEY'RE GONE. AND HILLARY, I JUST ASK YOU THIS, YOU'VE BEEN DOING THIS FOR 30 YEARS. WHY ARE YOU JUST THINKING ABOUT THESE SOLUTIONS RIGHT NOW? FOR 30 YEARS YOU'VE BEEN DOING IT AND NOW YOU'RE JUST STARTING TO THINK OF SOLUTIONS. >> WELL, ACTUALLY -- >> I WILL BRING -- EXCUSE ANY. I WILL BRING BACK JOBS. YOU CAN'T BRING BACK JOBS. >> WELL, ACTUALLY, I"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,1549.9,3218.1,12.8,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3218.1/end/3230.9,"I DON'T THINK GENERAL DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A PLAN TO FIGHT ISIS. >> NO, NO, YOU'RE TELLING THE ENEMY EVERYTHING I WANT TO DO. >> NO, WE'RE NOT. >> SEE, YOU TELLING THE ENEMY EVERYTHING YOU WANT TO DO. NO WONDER YOU'VE,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,1694.6,3130.4,5.1,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3130.4/end/3135.5,"INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,1821.3,3029.1,5.7,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3029.1/end/3034.8,"TOP. >> MR. TRUMP -- >> TYPICAL POLITICIAN. ALL TALK, NO ACTION."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,2010.5,3242,6.5,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3242/end/3248.5,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,2170.9,3232.3,4.5,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3232.3/end/3236.8,"GOING TO RELEASE HIS TAX RETURNS BECAUSE THERE'S SOMETHING HE'S"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,3541.2,3186,11.3,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3186/end/3197.3,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE. AND YES, I DID. AND YOU KNOW WHAT ELSE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,3667.9,3799.6,5.7,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3799.6/end/3805.3,"MUCH ABOUT IT. BUT I WAS THE ONE THAT GOT HIM TO PRODUCE THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,5093.4,3845.6,5.9,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3845.6/end/3851.5,">> -- I HEARD DONALD SAY HAS BEEN ABOUT NUCLEAR WEAPONS. HE HAS SAID REPEATEDLY THAT HE DIDN'T CARE IF"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WPVI_20160927_064000_World_News_Now,5717.1,3863.2,6.3,https://archive.org/details/WPVI_20160927_064000_World_News_Now#start/3863.2/end/3869.5,"SLOBS, AND DOGS AND SOMEONE WHO HAS SAID"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,680.2,3201.6,6.2,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3201.6/end/3207.8,"THE BIGGEST TAX CUTS FOR THE TOP PERCENTS OF THE PEOPLE IN THIS COUNTRY THAN WE'VE EVER HAD."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,702.9,4000.2,7.7,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/4000.2/end/4007.9,"DIFFERENT PERSPECTIVES. I UNDERSTAND THAT. YOU KNOW, DONALD WAS VERY FORTUNATE IN HIS LIFE AND THAT'S ALL TO HIS BENEFIT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,829,3323.7,2.2,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3323.7/end/3325.9,"HAVEN'T DONE ANYTHING ABOUT IT. NOW, IN ALL FAIRNESS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,1157.8,3336.3,20.2,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3336.3/end/3356.5,"ASK YOU THIS, YOU'VE BEEN DOING THIS FOR 30 YEARS. WHY ARE YOU JUST THINKING ABOUT THESE SOLUTIONS RIGHT NOW? FOR 30 YEARS YOU'VE BEEN DOING IT AND NOW YOU'RE JUST STARTING TO THINK OF SOLUTIONS. >> WELL, ACTUALLY -- >> I WILL BRING -- EXCUSE ANY. I WILL BRING BACK JOBS. YOU CAN'T BRING BACK JOBS. >> WELL, ACTUALLY, I"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,1170.1,4996.3,3.4,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/4996.3/end/4999.7,">> I WILL BRING --"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,1549.3,3397.7,5.5,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3397.7/end/3403.2,"I DON'T THINK GENERAL DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,1694.5,3310.7,5.1,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3310.7/end/3315.8,"INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,2010.8,3422.5,6.2,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3422.5/end/3428.7,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY LAWYER'S WISHES."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,3540.8,3365.9,9.2,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3365.9/end/3375.1,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,3666.8,3978.2,8,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/3978.2/end/3986.2,"OF COURSE. BUT NOBODY WAS CARING MUCH ABOUT IT. BUT I WAS THE ONE THAT GOT HIM TO PRODUCE THE BIRTH CERTIFICATE AND I THINK I DID A GOOD"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,5093.2,4025.1,5.8,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/4025.1/end/4030.9,">> -- I HEARD DONALD SAY HAS BEEN ABOUT NUCLEAR WEAPONS. HE HAS SAID REPEATEDLY THAT HE DIDN'T CARE IF"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WEWS_20160927_063700_World_News_Now,5717.1,4042.8,6.4,https://archive.org/details/WEWS_20160927_063700_World_News_Now#start/4042.8/end/4049.2,"SLOBS, AND DOGS AND SOMEONE WHO HAS SAID"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KCRG_20160927_070600_World_News_Now,2010.5,5195,6.2,https://archive.org/details/KCRG_20160927_070600_World_News_Now#start/5195/end/5201.2,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KCRG_20160927_070600_World_News_Now,2197.3,5204.5,6.6,https://archive.org/details/KCRG_20160927_070600_World_News_Now#start/5204.5/end/5211.1,"YOU WANT TO RESPOND TO THAT? >> I DO. YOU KNOW, I MADE A MISTAKE USING A PRIVATE E-MAIL."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KCRG_20160927_070600_World_News_Now,3089.4,5244.4,3.2,https://archive.org/details/KCRG_20160927_070600_World_News_Now#start/5244.4/end/5247.6,"THAT ARE INEFFECTIVE. STOP AND FRISK WAS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KCRG_20160927_070600_World_News_Now,3540.8,5258.9,3.6,https://archive.org/details/KCRG_20160927_070600_World_News_Now#start/5258.9/end/5262.5,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KCRG_20160927_070600_World_News_Now,4920.4,5133.2,16.4,https://archive.org/details/KCRG_20160927_070600_World_News_Now#start/5133.2/end/5149.6,"JUDGMENT THAN SHE DOES. THERE'S NO QUESTION ABOUT THAT. I ALSO HAVE A MUCH BETTER TEMPERAMENT THAN SHE HAS. YOU KNOW? I HAVE A MUCH BETTER -- SHE SPENT, LET ME TELL YOU, SHE SPENT HUNDREDS OF MILLIONS OF DOLLARS ON AN ADVERTISING -- YOU KNOW, THEY GET MADISON AVENUE INTO A ROOM,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KCRG_20160927_070600_World_News_Now,5694.2,5271.3,5.7,https://archive.org/details/KCRG_20160927_070600_World_News_Now#start/5271.3/end/5277,"ALMOST CAN'T NAME A GOOD DEAL. I AGREE, SHE'S GOT EXPERIENCE, BUT IT'S BAD EXPERIENCE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,680.2,3199.3,6.2,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3199.3/end/3205.5,"THE BIGGEST TAX CUTS FOR THE TOP PERCENTS OF THE PEOPLE IN THIS COUNTRY THAN WE'VE EVER HAD."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,702.7,3998.4,7.8,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3998.4/end/4006.2,"DIFFERENT PERSPECTIVES. I UNDERSTAND THAT. YOU KNOW, DONALD WAS VERY FORTUNATE IN HIS LIFE AND THAT'S ALL TO HIS BENEFIT."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,827.2,3319.6,5.2,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3319.6/end/3324.8,"BUT THE POLITICIANS HAVEN'T DONE ANYTHING ABOUT IT. NOW, IN ALL FAIRNESS TO SECRETARY CLINTON,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,1156.7,3333,21.3,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3333/end/3354.3,"THEY'RE GONE. AND HILLARY, I JUST ASK YOU THIS, YOU'VE BEEN DOING THIS FOR 30 YEARS. WHY ARE YOU JUST THINKING ABOUT THESE SOLUTIONS RIGHT NOW? FOR 30 YEARS YOU'VE BEEN DOING IT AND NOW YOU'RE JUST STARTING TO THINK OF SOLUTIONS. >> WELL, ACTUALLY -- >> I WILL BRING -- EXCUSE ANY. I WILL BRING BACK JOBS. YOU CAN'T BRING BACK JOBS. >> WELL, ACTUALLY, I"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,1550.2,5002.1,12.5,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/5002.1/end/5014.6,"DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A PLAN TO FIGHT ISIS. >> NO, NO, YOU'RE TELLING THE ENEMY EVERYTHING I WANT TO DO. >> NO, WE'RE NOT. >> SEE, YOU TELLING THE ENEMY EVERYTHING YOU WANT TO DO. NO WONDER YOU'VE,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,1694.5,3308.3,5.7,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3308.3/end/3314,"INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY THE END OF THIS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,1821.1,3301.6,5.5999999999999,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3301.6/end/3307.2,"TOP. >> MR. TRUMP -- >> TYPICAL POLITICIAN."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,2010.8,3420.3,5.9,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3420.3/end/3426.2,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,2171.5,3410.8,4.7,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3410.8/end/3415.5,"TAX RETURNS BECAUSE THERE'S SOMETHING HE'S"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,2196.8,3428.9,2.6,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3428.9/end/3431.5,"YOUR E-MAILS. YOU WANT TO RESPOND TO THAT? >> I DO."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,3541.2,3364.1,11.4,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3364.1/end/3375.5,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE. AND YES, I DID. AND YOU KNOW WHAT ELSE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,3666.5,3976.2,7.1,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/3976.2/end/3983.3,"OF COURSE. BUT NOBODY WAS CARING MUCH ABOUT IT. BUT I WAS THE ONE THAT GOT HIM TO PRODUCE THE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,5095.2,4025.4,4.1,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/4025.4/end/4029.5,"NUCLEAR WEAPONS. HE HAS SAID REPEATEDLY THAT HE DIDN'T CARE IF"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WCVB_20160927_063700_World_News_Now,5717.1,4041.2,6.3,https://archive.org/details/WCVB_20160927_063700_World_News_Now#start/4041.2/end/4047.5,"SLOBS, AND DOGS AND SOMEONE WHO HAS SAID"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,302.4,1955.5,4.2,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/1955.5/end/1959.7,
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,1694.5,3594.9,5.2,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/3594.9/end/3600.1,"INCREASES ON THE WEALTHIEST AMERICANS, SECRETARY CLINTON. >> I HAVE A FEELING BY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,2010.8,337.4,5.9,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/337.4/end/343.3,"THIS COUNTRY THAT HAS TO BE TAKEN CARE OF. I WILL RELEASE MY TAX RETURNS AGAINST MY"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,2082.2,309.5,8.5,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/309.5/end/318,"YOURSELF, WHY WON'T HE RELEASE HIS TAX RETURNS? AND I THINK THERE MAY BE A COUPLE OF REASONS. FIRST, MAYBE HE'S NOT AS RICH AS HE SAYS HE"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,2108.7,326.3,4.7,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/326.3/end/331,"WALL STREET AND FOREIGN BANKS. OR MAYBE HE DOESN'T WANT THE AMERICAN PEOPLE, ALL OF YOU"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,2711.6,2038.2,6.8,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/2038.2/end/2045,"EVERYONE SHOULD BE RESPECTED BY THE LAW"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,2881.5,2047.7,12.5,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/2047.7/end/2060.2,"BEEN KILLED. WE HAVE TO BRING BACK LAW AND ORDER. NOW, WHETHER OR NOT IN A PLACE LIKE CHICAGO YOU DO STOP AND FRISK, WHICH WORKED VERY WELL, MAYOR GIULIANI IS HERE, IT WORKED VERY WELL IN NEW YORK. IT BROUGHT THE CRIME RATE WAY DOWN, BUT YOU"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,3540.8,269.7,9.2,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/269.7/end/278.9,"THEIR POLITICIANS HAVE DONE. >> MR. TRUMP -- >> I THINK DONALD JUST CRITICIZED ME FOR PREPARING FOR THIS DEBATE."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WFXT_20160927_090000_FOX_25_Morning_News,4486.8,2016.6,13.8,https://archive.org/details/WFXT_20160927_090000_FOX_25_Morning_News#start/2016.6/end/2030.4,"AND REALLY WORKING HARD. DONALD SUPPORTED THE INVASION OF IRAQ. >> WRONG. >> THAT IS ABSOLUTELY -- >> WRONG. >> -- PROVED OVER AND OVER AGAIN. >> WRONG. >> HE ACTUALLY ADVOCATED FOR THE ACTIONS WE TOOK IN LIBYA."
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,WUVP_20160927_005500_El_Debate_Clinton_vs._Trump,1725,7506.5,3.3,https://archive.org/details/WUVP_20160927_005500_El_Debate_Clinton_vs._Trump#start/7506.5/end/7509.8,"TAX PROPOSALS. I DON'T SEE CHANGES IN"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KTVU_20160927_110000_KTVU_Mornings_on_2_at_4am,390.5,326,5.1,https://archive.org/details/KTVU_20160927_110000_KTVU_Mornings_on_2_at_4am#start/326/end/331.1,"HOFSTRA FOR HOSTING US. THE CENTRAL QUESTION IN THIS ELECTION IS"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KTVU_20160927_110000_KTVU_Mornings_on_2_at_4am,2206.4,185.5,2.4,https://archive.org/details/KTVU_20160927_110000_KTVU_Mornings_on_2_at_4am#start/185.5/end/187.9,"OBVIOUSLY DO IT"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KTVU_20160927_110000_KTVU_Mornings_on_2_at_4am,5713.7,200.4,4.7,https://archive.org/details/KTVU_20160927_110000_KTVU_Mornings_on_2_at_4am#start/200.4/end/205.1,"BUT THIS IS A MAN WHO HAS CALLED WOMEN PIGS,"
KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1,KYW_20160927_010000_CBS_News_The_First_Presidential_Debate,1550.5,7219.2,4.5,https://archive.org/details/KYW_20160927_010000_CBS_News_The_First_Presidential_Debate#start/7219.2/end/7223.7,"DOUGLAS MacARTHUR WOULD LIKE THAT TOO MUCH. >> THE NEXT SEGMENT -- >> AT LEAST I HAVE A PLAN TO FIGHT ISIS."
